County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total
Union,Choestoe,1377.0,0,1,0,0,1,1,0,0,0,1,179,323,104,0,606,1,2,2,0,5,3,3,3,0,9,0,2,0,0,2,2,3,0,0,5,2,9,9,0,20,0,1,1,0,2,3,0,0,0,3,1,3,0,0,4,5.0,4.0,6.0,0.0,15.0,75.0,159.0,38.0,0.0,272.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,6.0,19.0,64.0,55.0,0.0,138.0,0.0,2.0,1.0,0.0,3.0,1104.0
Union,Jones Creek,1945.0,1,1,1,0,3,2,2,1,0,5,242,441,149,0,832,3,1,5,0,9,6,10,1,1,18,0,3,0,0,3,4,5,1,0,10,3,17,11,0,31,2,3,1,0,6,1,5,3,1,10,1,2,2,0,5,2.0,11.0,2.0,0.0,15.0,134.0,239.0,75.0,0.0,448.0,0.0,4.0,2.0,0.0,6.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,24.0,71.0,89.0,0.0,184.0,0.0,0.0,1.0,0.0,1.0,1601.0
Union,Owltown,1517.0,0,1,0,0,1,1,2,0,0,3,157,372,126,0,655,0,0,1,0,1,2,8,1,0,11,0,1,0,0,1,4,1,1,0,6,0,12,7,0,19,1,4,0,0,5,3,0,0,0,3,0,0,1,0,1,5.0,14.0,7.0,0.0,26.0,67.0,152.0,63.0,0.0,282.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,7.0,14.0,68.0,103.0,0.0,185.0,0.0,3.0,2.0,0.0,5.0,1223.0
Union,Ivy Log,2008.0,1,3,0,0,4,0,1,0,0,1,217,472,166,0,855,1,5,1,0,7,5,14,0,0,19,0,1,0,0,1,7,2,1,0,10,2,12,10,0,24,1,2,2,0,5,3,8,2,0,13,3,5,3,0,11,1.0,11.0,14.0,0.0,26.0,121.0,248.0,106.0,0.0,475.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,10.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,6.0,8.0,4.0,0.0,0.0,12.0,17.0,76.0,80.0,0.0,173.0,0.0,2.0,1.0,0.0,3.0,1662.0
Union,Suches,611.0,0,0,0,0,0,0,0,1,0,1,167,56,43,0,266,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,3,1,5,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,1.0,1.0,0.0,8.0,53.0,30.0,19.0,0.0,102.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,37.0,0.0,69.0,2.0,0.0,0.0,0.0,2.0,469.0
Union,Trackrock,1110.0,1,0,0,0,1,0,2,2,0,4,141,262,92,0,495,0,0,0,0,0,2,5,3,0,10,0,0,0,0,0,1,7,1,0,9,2,5,10,0,17,1,1,0,0,2,2,3,0,0,5,0,1,1,0,2,1.0,5.0,7.0,0.0,13.0,46.0,109.0,28.0,0.0,183.0,0.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,7.0,10.0,60.0,53.0,0.0,123.0,0.0,0.0,2.0,0.0,2.0,885.0
Union,Dooley,1531.0,0,0,0,0,0,1,2,2,0,5,189,284,111,2,586,0,1,0,0,1,7,6,3,0,16,2,0,0,0,2,5,6,2,0,13,10,14,8,0,32,2,0,2,0,4,2,6,0,0,8,0,4,1,0,5,5.0,7.0,11.0,0.0,23.0,111.0,153.0,45.0,0.0,309.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,6.0,24.0,68.0,89.0,0.0,181.0,1.0,1.0,1.0,0.0,3.0,1207.0
Union,Gumlog,2143.0,0,1,0,0,1,1,1,0,0,2,251,524,156,1,932,0,0,2,0,2,6,7,1,0,14,0,0,0,0,0,1,9,4,0,14,3,22,12,0,37,0,3,0,0,3,6,3,2,0,11,3,3,2,0,8,3.0,13.0,12.0,0.0,28.0,102.0,223.0,101.0,0.0,426.0,2.0,2.0,2.0,0.0,6.0,3.0,1.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,5.0,4.0,4.0,0.0,0.0,8.0,20.0,74.0,88.0,0.0,182.0,0.0,1.0,1.0,0.0,2.0,1689.0
Union,Pat Colwell,2230.0,1,0,0,0,1,0,2,3,0,5,205,572,163,2,942,0,0,2,0,2,5,13,2,0,20,0,0,2,0,2,1,6,1,0,8,4,18,13,0,35,1,5,1,0,7,4,12,1,0,17,1,3,3,0,7,7.0,20.0,8.0,0.0,35.0,91.0,297.0,89.0,0.0,477.0,1.0,7.0,2.0,0.0,10.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,6.0,5.0,8.0,2.0,0.0,15.0,22.0,104.0,116.0,0.0,242.0,0.0,4.0,3.0,0.0,7.0,1843.0
Dooly,Lilly,536.0,0,0,0,0,0,0,0,0,0,0,27,49,10,0,86,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,11,8,1,0,20,4,3,0,0,7,0,1,0,0,1,5,2,2,0,9,2.0,6.0,1.0,0.0,9.0,27.0,43.0,7.0,0.0,77.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,50.0,36.0,0.0,123.0,0.0,3.0,0.0,0.0,3.0,344.0
Dooly,Byromville,609.0,0,1,0,0,1,0,0,0,0,0,42,41,10,0,93,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,2,0,1,0,3,13,15,6,1,35,0,3,2,0,5,2,1,0,0,3,4,2,3,0,9,2.0,1.0,2.0,0.0,5.0,39.0,57.0,20.0,0.0,116.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,1.0,0.0,6.0,52.0,53.0,38.0,0.0,143.0,3.0,2.0,0.0,0.0,5.0,438.0
Dooly,Unadilla,1634.0,3,0,0,0,3,1,3,0,0,4,45,155,34,2,236,0,0,1,0,1,0,2,0,0,2,2,1,0,0,3,1,2,5,0,8,34,49,11,0,94,7,12,2,0,21,4,5,1,0,10,6,8,9,0,23,9.0,8.0,8.0,0.0,25.0,83.0,144.0,44.0,0.0,271.0,1.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,6.0,87.0,151.0,86.0,0.0,324.0,5.0,9.0,2.0,0.0,16.0,1060.0
Dooly,Vienna,2696.0,0,3,0,0,3,2,2,3,0,7,33,355,36,0,424,0,2,0,0,2,5,12,1,0,18,0,1,0,0,1,3,7,2,0,12,33,96,31,0,160,10,30,4,0,44,2,10,0,0,12,7,15,9,0,31,7.0,20.0,9.0,0.0,36.0,40.0,345.0,52.0,0.0,437.0,2.0,10.0,5.0,0.0,17.0,0.0,9.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,5.0,3.0,5.0,1.0,0.0,9.0,75.0,312.0,149.0,0.0,536.0,6.0,14.0,2.0,0.0,22.0,1788.0
Dooly,Pinehurst,474.0,1,1,0,0,2,0,0,0,0,0,41,65,22,1,129,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,1,0,0,1,4,8,4,0,16,1,0,1,0,2,4,2,0,0,6,2,0,1,0,3,2.0,0.0,0.0,0.0,2.0,41.0,80.0,19.0,0.0,140.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,20.0,27.0,15.0,0.0,62.0,1.0,1.0,0.0,0.0,2.0,375.0
Murray,McDonald,2524.0,6,1,1,0,8,3,4,0,0,7,111,372,52,0,535,0,5,1,0,6,9,43,5,0,57,2,3,0,0,5,5,20,0,0,25,11,31,15,0,57,2,7,6,0,15,9,23,0,0,32,5,3,2,0,10,16.0,20.0,11.0,0.0,47.0,161.0,455.0,77.0,0.0,693.0,4.0,1.0,2.0,0.0,7.0,3.0,8.0,4.0,0.0,15.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,7.0,15.0,1.0,0.0,23.0,12.0,38.0,22.0,0.0,72.0,2.0,1.0,3.0,0.0,6.0,1626.0
Murray,Shuck Pen,2940.0,6,4,0,0,10,5,4,2,0,11,223,331,47,0,601,2,3,1,0,6,23,32,5,0,60,8,5,1,0,14,17,16,4,0,37,36,49,14,0,99,10,11,2,0,23,20,26,3,0,49,10,10,8,0,28,18.0,20.0,4.0,0.0,42.0,295.0,445.0,82.0,0.0,822.0,3.0,6.0,1.0,0.0,10.0,5.0,9.0,1.0,0.0,15.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,0.0,7.0,9.0,18.0,3.0,0.0,30.0,15.0,40.0,23.0,0.0,78.0,0.0,3.0,0.0,0.0,3.0,1948.0
Murray,Southwest,3215.0,6,2,1,0,9,2,4,1,0,7,230,341,80,0,651,3,1,0,0,4,26,19,8,0,53,9,8,0,0,17,13,11,4,0,28,26,28,9,0,63,4,2,0,0,6,17,17,2,0,36,3,5,2,0,10,7.0,13.0,10.0,0.0,30.0,347.0,404.0,100.0,0.0,851.0,5.0,2.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,11.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,22.0,19.0,1.0,0.0,42.0,21.0,30.0,29.0,0.0,80.0,1.0,3.0,4.0,0.0,8.0,1920.0
Murray,Spring Place,3671.0,6,5,3,0,14,9,8,3,0,20,193,509,73,0,775,5,2,3,0,10,22,35,3,0,60,5,7,1,0,13,14,33,4,0,51,32,57,29,0,118,3,13,7,0,23,10,7,2,0,19,4,12,7,0,23,14.0,35.0,16.0,0.0,65.0,226.0,675.0,105.0,0.0,1006.0,10.0,6.0,3.0,0.0,19.0,5.0,13.0,1.0,0.0,19.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,6.0,11.0,29.0,6.0,0.0,46.0,29.0,65.0,64.0,0.0,158.0,5.0,6.0,7.0,0.0,18.0,2466.0
Murray,Town,5766.0,1,11,3,0,15,8,16,4,0,28,229,916,157,0,1302,4,9,4,0,17,25,64,10,0,99,4,12,2,0,18,17,40,8,0,65,21,75,40,0,136,2,15,6,0,23,19,40,7,0,66,3,25,6,0,34,21.0,71.0,27.0,0.0,119.0,337.0,1080.0,231.0,0.0,1648.0,3.0,15.0,0.0,0.0,18.0,6.0,28.0,4.0,0.0,38.0,3.0,3.0,1.0,0.0,7.0,0.0,4.0,7.0,0.0,11.0,14.0,50.0,5.0,0.0,69.0,34.0,130.0,97.0,0.0,261.0,2.0,3.0,5.0,0.0,10.0,3984.0
Murray,Carters-Doolittle,2045.0,0,1,0,0,1,5,4,0,0,9,153,234,35,0,422,1,1,0,0,2,15,20,4,0,39,3,2,0,0,5,8,13,5,0,26,7,15,8,0,30,2,4,0,0,6,11,11,2,0,24,4,6,3,0,13,3.0,13.0,5.0,0.0,21.0,240.0,283.0,87.0,0.0,610.0,2.0,3.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,7.0,10.0,11.0,4.0,0.0,25.0,14.0,22.0,26.0,0.0,62.0,1.0,2.0,0.0,0.0,3.0,1316.0
Murray,North,2123.0,1,1,0,0,2,2,1,1,0,4,198,266,43,0,507,1,1,2,0,4,20,17,2,0,39,3,1,0,0,4,12,18,1,0,31,8,14,13,0,35,5,4,2,0,11,12,14,1,0,27,3,3,1,0,7,11.0,10.0,9.0,0.0,30.0,278.0,322.0,70.0,0.0,670.0,2.0,3.0,1.0,0.0,6.0,3.0,4.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,10.0,11.0,1.0,0.0,22.0,12.0,15.0,27.0,0.0,54.0,1.0,1.0,3.0,0.0,5.0,1471.0
Hart,Hartwell,6451.0,4,5,4,0,13,3,6,8,0,17,295,1595,448,0,2338,1,13,2,0,16,10,41,9,0,60,4,4,1,0,9,15,32,13,1,61,59,128,85,0,272,17,54,22,0,93,11,43,7,0,61,17,53,16,1,87,13.0,74.0,49.0,0.0,136.0,109.0,447.0,112.0,0.0,668.0,8.0,21.0,6.0,0.0,35.0,6.0,8.0,2.0,0.0,16.0,4.0,8.0,1.0,0.0,13.0,4.0,9.0,7.0,0.0,20.0,11.0,28.0,1.0,0.0,40.0,71.0,314.0,226.0,0.0,611.0,1.0,3.0,6.0,0.0,10.0,4576.0
Hart,Goldmine,1901.0,2,0,0,0,2,3,1,2,0,6,232,409,123,0,764,3,2,1,0,6,7,17,2,0,26,2,2,1,0,5,3,6,1,0,10,12,26,18,0,56,1,5,4,0,10,8,12,0,0,20,5,10,5,0,20,12.0,13.0,11.0,0.0,36.0,93.0,143.0,33.0,0.0,269.0,2.0,9.0,1.0,1.0,13.0,3.0,5.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,9.0,1.0,0.0,14.0,21.0,43.0,36.0,0.0,100.0,1.0,1.0,2.0,0.0,4.0,1371.0
Hart,Cokesbury,1162.0,0,2,0,0,2,3,2,0,0,5,85,201,52,0,338,0,0,0,0,0,7,4,1,0,12,0,0,0,0,0,3,8,0,0,11,22,34,28,0,84,7,15,10,0,32,2,2,0,0,4,8,9,5,0,22,6.0,10.0,9.0,0.0,25.0,40.0,59.0,16.0,0.0,115.0,5.0,4.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,2.0,4.0,0.0,0.0,6.0,32.0,60.0,42.0,0.0,134.0,4.0,1.0,4.0,0.0,9.0,815.0
Hart,Reed Creek,2990.0,2,1,2,0,5,2,1,3,0,6,302,863,229,0,1394,3,0,2,0,5,7,19,4,0,30,0,2,1,0,3,7,20,6,0,33,13,25,25,0,63,2,7,6,0,15,7,21,2,0,30,8,7,4,0,19,5.0,20.0,37.0,0.0,62.0,107.0,242.0,75.0,1.0,425.0,5.0,4.0,3.0,0.0,12.0,5.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,9.0,4.0,6.0,1.0,0.0,11.0,35.0,88.0,75.0,0.0,198.0,1.0,1.0,2.0,0.0,4.0,2335.0
Hart,Bowersville,1395.0,1,0,1,0,2,5,0,2,0,7,209,281,55,0,545,1,1,1,0,3,2,10,0,0,12,1,0,1,0,2,9,3,1,0,13,5,14,9,0,28,4,5,3,0,12,13,9,0,0,22,4,4,1,0,9,6.0,10.0,6.0,0.0,22.0,84.0,100.0,13.0,0.0,197.0,2.0,4.0,1.0,0.0,7.0,4.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,13.0,16.0,45.0,14.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,979.0
Hart,Shoal Creek,1656.0,0,1,2,0,3,0,0,2,0,2,214,378,111,0,703,1,0,1,0,2,11,13,3,0,27,1,2,0,0,3,7,8,1,0,16,7,13,15,0,35,4,5,1,0,10,5,6,2,0,13,2,1,2,0,5,5.0,9.0,9.0,0.0,23.0,101.0,122.0,43.0,0.0,266.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0,11.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,12.0,23.0,29.0,42.0,0.0,94.0,1.0,1.0,2.0,0.0,4.0,1236.0
Hart,Bio,1374.0,2,2,0,0,4,1,0,2,0,3,159,347,77,0,583,1,0,1,0,2,6,10,2,0,18,0,3,1,0,4,4,5,1,0,10,12,34,14,0,60,4,13,10,0,27,7,6,0,0,13,1,9,2,0,12,7.0,17.0,12.0,0.0,36.0,50.0,78.0,12.0,0.0,140.0,5.0,4.0,2.0,0.0,11.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,8.0,0.0,0.0,11.0,13.0,48.0,29.0,0.0,90.0,0.0,3.0,3.0,0.0,6.0,1042.0
Glascock,Edgehill,136.0,0,0,0,0,0,0,0,0,0,0,16,20,2,0,38,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35.0,22.0,7.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,118.0
Glascock,Gibson,677.0,0,0,0,0,0,0,1,0,0,1,34,80,11,0,125,0,0,0,0,0,4,1,0,0,5,0,1,0,0,1,1,6,0,0,7,1,3,2,0,6,1,5,0,0,6,3,2,0,0,5,1,0,1,0,2,2.0,0.0,3.0,0.0,5.0,57.0,163.0,49.0,0.0,269.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,11.0,8.0,10.0,0.0,29.0,1.0,0.0,0.0,0.0,1.0,472.0
Glascock,Mill,778.0,0,0,0,0,0,1,1,0,0,2,45,116,17,0,178,2,0,0,0,2,3,6,0,0,9,0,1,0,0,1,2,3,1,0,6,1,2,3,0,6,0,1,0,0,1,4,7,2,0,13,0,0,0,0,0,2.0,0.0,4.0,0.0,6.0,80.0,187.0,48.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,14.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,573.0
Glascock,Mitchell,448.0,0,0,0,0,0,0,0,0,0,0,28,48,19,0,95,0,0,0,0,0,3,2,1,0,6,0,0,0,0,0,3,2,1,0,6,3,4,3,0,10,2,1,0,0,3,3,0,0,0,3,2,0,1,0,3,2.0,3.0,1.0,0.0,6.0,58.0,81.0,32.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,4.0,8.0,12.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,337.0
Bleckley,Fairground,0.0,3,8,4,0,15,6,11,3,0,20,362,1280,284,1,1927,3,1,4,0,8,24,34,12,0,70,5,5,3,0,13,9,23,2,0,34,49,89,42,0,180,17,27,15,0,59,16,26,5,0,47,6,15,8,0,29,18.0,33.0,19.0,0.0,70.0,494.0,1336.0,302.0,1.0,2133.0,5.0,9.0,1.0,0.0,15.0,11.0,16.0,2.0,0.0,29.0,3.0,3.0,0.0,0.0,6.0,1.0,4.0,5.0,0.0,10.0,11.0,33.0,2.0,0.0,46.0,190.0,392.0,294.0,0.0,876.0,4.0,12.0,10.0,0.0,26.0,5613.0
Worth,Sylvester,3006.0,2,5,3,0,10,2,4,5,0,11,36,192,45,0,273,1,5,0,0,6,1,7,1,0,9,5,0,0,0,5,1,10,2,0,13,44,64,25,0,133,13,10,7,0,30,1,4,0,0,5,26,33,21,0,80,12.0,15.0,4.0,0.0,31.0,67.0,193.0,41.0,0.0,301.0,8.0,18.0,1.0,0.0,27.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,10.0,3.0,2.0,1.0,0.0,6.0,129.0,300.0,245.0,0.0,674.0,3.0,7.0,6.0,0.0,16.0,1646.0
Worth,Scooterville,603.0,0,0,0,0,0,0,0,0,0,0,90,68,14,0,172,1,0,0,0,1,4,3,1,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,1,0,1,0,4,0,0,4,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,97.0,66.0,18.0,0.0,181.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,6.0,10.0,6.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,400.0
Worth,Minton,543.0,0,2,0,0,2,0,0,0,0,0,65,61,17,0,143,0,0,0,0,0,2,4,0,0,6,0,1,0,0,1,0,2,2,0,4,1,1,6,0,8,0,1,0,0,1,2,1,0,0,3,0,0,1,0,1,2.0,1.0,1.0,0.0,4.0,110.0,82.0,17.0,0.0,209.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,6.0,5.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,406.0
Worth,Bridgeboro,1286.0,0,0,0,0,0,3,0,1,0,4,113,134,21,0,268,0,0,0,0,0,4,2,1,0,7,0,0,0,0,0,3,3,0,0,6,3,3,5,0,11,1,0,2,0,3,6,5,0,0,11,0,1,0,0,1,5.0,3.0,1.0,0.0,9.0,159.0,159.0,53.0,0.0,371.0,2.0,3.0,1.0,0.0,6.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,10.0,36.0,49.0,23.0,0.0,108.0,1.0,0.0,1.0,0.0,2.0,822.0
